Location,Date,Infectious,Infectious_CI_L,Infectious_CI_U,Infectious_CrI_L,Infectious_CrI_U,Growth_Rate,Growth_Rate_CI_L,Growth_Rate_CI_U,Infected,Infected_CI_L,Infected_CI_U,Infected_CrI_L,Infected_CrI_U,Deaths
Texas,2020-06-17,82689.7,78928.2,86362.3,42758.4,153046.9,0.0525,0.0465,0.0586,513189.6,507326.1,519085.7,265778.2,948484.8,2272.5
Texas,2020-06-18,87016.5,83306.3,90848.7,45005.0,161051.2,0.0497,0.0441,0.056,529181.7,523241.7,535205.4,274061.4,978039.6,2305.1
Texas,2020-06-19,91088.6,87223.2,94790.9,47111.8,168550.9,0.0484,0.043,0.0542,546160.9,540045.5,552312.8,282855.0,1009418.7,2338.5
Texas,2020-06-20,95402.5,91507.7,99523.5,49348.3,176562.2,0.0492,0.0439,0.0548,564188.5,557916.5,570582.3,292191.9,1042738.7,2372.8
Texas,2020-06-21,99811.4,96079.7,104017.1,51640.0,184709.1,0.0502,0.0446,0.0565,583275.1,576776.9,589907.5,302076.6,1078015.4,2408.3
Texas,2020-06-22,103948.3,100228.6,107952.5,53785.4,192321.7,0.0509,0.0457,0.0569,603318.3,596664.1,610051.0,312457.5,1115055.2,2445.1
Texas,2020-06-23,110365.2,106237.5,114500.4,57100.2,204181.5,0.0509,0.0454,0.0564,624237.7,617363.7,631158.8,323291.8,1153717.2,2483.3
Texas,2020-06-24,117179.3,112625.4,121507.1,60620.3,216781.4,0.0504,0.0452,0.0555,646060.0,639041.0,653171.7,334594.4,1194047.5,2523.1
Texas,2020-06-25,124062.6,119800.5,128943.5,64198.2,229547.8,0.0499,0.0446,0.0547,668680.2,661406.4,675991.6,346309.3,1235852.5,2565.0
Texas,2020-06-26,130280.8,125440.6,135113.3,67405.1,241021.3,0.0476,0.0426,0.0525,692071.0,684531.5,699585.1,358423.3,1279081.6,2609.3
Texas,2020-06-27,135976.5,131177.9,140544.1,70359.6,251510.5,0.0439,0.0391,0.0486,716272.4,708569.8,723960.2,370958.0,1323807.5,2656.3
Texas,2020-06-28,141845.0,137111.4,147189.1,73403.9,262424.0,0.0403,0.0353,0.0451,741276.9,733392.6,749256.9,383908.6,1370021.4,2706.3
Texas,2020-06-29,147031.2,141633.4,152044.4,76073.5,271965.0,0.0373,0.0326,0.0418,767089.9,758896.6,775208.1,397276.9,1417724.3,2759.3
Texas,2020-06-30,152040.3,147073.8,156848.5,78682.9,281195.1,0.0353,0.0307,0.0399,793716.0,785333.9,802153.1,411067.5,1466935.6,2815.7
Texas,2020-07-01,157308.6,151969.1,162052.7,81403.7,290918.1,0.0336,0.0291,0.0382,821148.1,812542.2,829863.2,425275.1,1517634.7,2875.6
Texas,2020-07-02,162529.3,157559.6,168383.6,84119.9,300663.3,0.0321,0.0276,0.0366,849364.7,840454.0,858239.7,439888.5,1569779.8,2939.4
Texas,2020-07-03,167784.6,162714.5,172310.5,86841.4,310247.9,0.0292,0.025,0.0336,877583.9,868381.3,886759.9,454503.4,1621934.3,3007.6
Texas,2020-07-04,173070.1,167776.2,179114.2,89575.4,320143.5,0.024,0.02,0.0284,905663.0,896120.1,915097.4,469045.2,1673828.5,3080.5
Texas,2020-07-05,178308.1,172529.8,184261.0,92278.0,329805.9,0.0184,0.0143,0.0227,933536.1,923741.4,943193.3,483481.2,1725341.0,3158.3
Texas,2020-07-06,183407.9,177661.1,189160.4,94922.4,339204.4,0.013,0.0089,0.0172,961309.0,951328.2,971246.2,497865.7,1776669.9,3241.2
Texas,2020-07-07,183425.2,177913.8,188693.7,94937.3,339194.4,0.0083,0.0041,0.0126,989130.9,978922.2,999332.6,512275.3,1828089.1,3329.3
Texas,2020-07-08,182514.0,177186.2,188086.0,94469.6,337537.6,0.0039,-0.0007,0.0085,1016873.9,1006501.1,1027270.3,526644.5,1879360.2,3422.7
Texas,2020-07-09,181175.4,176016.3,186561.2,93779.7,335049.4,-0.0002,-0.0043,0.0043,1044693.9,1033971.3,1055274.2,541052.1,1930773.4,3521.0
Texas,2020-07-10,180523.3,174953.2,186170.1,93431.7,333868.1,-0.002,-0.006,0.0022,1072511.2,1061494.0,1083413.5,555458.7,1982185.8,3624.4
Texas,2020-07-11,180842.9,175567.9,186330.0,93604.7,334444.1,-0.0018,-0.0056,0.0025,1100283.3,1089033.6,1111488.0,569842.5,2033514.1,3732.7
Texas,2020-07-12,180329.0,174870.6,186178.3,93333.8,333527.8,-0.0015,-0.0057,0.0026,1127860.2,1116327.7,1139360.3,584124.7,2084481.3,3846.1
Texas,2020-07-13,180829.9,174996.2,186116.5,93583.8,334403.0,-0.0019,-0.0065,0.0023,1155208.5,1143513.5,1166958.5,598289.4,2135024.9,3964.7
Texas,2020-07-14,180812.7,174845.8,186467.0,93571.3,334403.1,-0.0032,-0.0076,0.0008,1182237.2,1170272.3,1194236.5,612287.8,2184977.9,4088.2
Texas,2020-07-15,180519.0,175023.8,186409.4,93431.4,333882.5,-0.005,-0.009,-0.0009,1208878.7,1196686.5,1221166.8,626085.9,2234216.4,4219.4
Texas,2020-07-16,179249.5,173608.2,184632.4,92769.6,331492.4,-0.007,-0.0113,-0.0028,1235156.7,1222629.5,1247647.7,639694.9,2282780.9,4358.7
Texas,2020-07-17,177764.0,171685.3,183438.5,91987.7,328775.2,-0.0081,-0.0125,-0.0039,1261440.8,1248667.6,1274140.3,653307.8,2331356.6,4506.1
Texas,2020-07-18,175686.9,169886.7,180797.7,90918.6,324890.0,-0.0079,-0.0124,-0.0037,1287742.1,1274674.8,1300822.2,666929.1,2379969.3,4661.0
Texas,2020-07-19,173169.4,168158.1,178403.0,89633.8,320251.2,-0.0075,-0.0118,-0.0032,1313974.3,1300674.3,1327287.7,680515.2,2428449.9,4822.6
Texas,2020-07-20,170807.3,165256.7,176115.6,88395.8,315895.8,-0.007,-0.011,-0.0024,1340053.0,1326622.5,1353618.1,694022.6,2476647.6,4991.2
Texas,2020-07-21,170846.2,165350.2,176011.8,88417.4,315955.0,-0.007,-0.0111,-0.0025,1365764.4,1352015.2,1379532.9,707338.2,2524164.9,5165.9
Texas,2020-07-22,170958.5,165667.8,176581.6,88480.9,316203.8,-0.0071,-0.0111,-0.0027,1391115.7,1377083.0,1405204.6,720467.6,2571020.3,5346.7
Texas,2020-07-23,170509.4,165263.2,175801.1,88249.3,315344.1,-0.0075,-0.0115,-0.003,1415983.4,1401809.3,1430381.2,733347.6,2616981.7,5533.6
Texas,2020-07-24,169511.9,164463.8,175036.1,87737.2,313523.3,-0.0091,-0.0131,-0.0048,1440421.2,1426055.3,1455059.3,746004.5,2662146.8,5726.8
Texas,2020-07-25,167123.9,162053.1,172522.1,86498.9,309102.1,-0.0119,-0.0162,-0.0074,1464365.4,1449696.9,1479144.9,758404.9,2706396.8,5926.2
Texas,2020-07-26,164783.4,159862.3,170189.7,85289.5,304781.1,-0.0146,-0.0192,-0.0104,1487847.2,1472979.2,1502860.3,770566.6,2749795.1,6131.9
Texas,2020-07-27,161639.7,156365.3,166946.7,83650.8,298967.0,-0.017,-0.0216,-0.0129,1510822.2,1495695.8,1526115.5,782465.3,2792258.2,6343.9
Texas,2020-07-28,158845.9,154069.5,164166.7,82215.5,293809.5,-0.0188,-0.0234,-0.0146,1533247.0,1517952.0,1548654.3,794079.7,2833699.8,6561.8
Texas,2020-07-29,155637.4,150350.6,160923.1,80538.8,287882.0,-0.0202,-0.0247,-0.0161,1555149.7,1539741.2,1570796.2,805424.1,2874180.2,6779.9
Texas,2020-07-30,152631.9,147458.2,157393.5,78983.8,282283.3,-0.0214,-0.026,-0.0173,1576487.1,1560905.3,1592370.4,816475.2,2913615.9,6996.8
Texas,2020-07-31,149337.1,144414.1,154685.7,77282.7,276255.9,-0.0225,-0.0271,-0.0179,1597279.6,1581514.1,1613270.8,827244.0,2952041.1,7212.1
Texas,2020-08-01,145761.6,140939.5,150945.9,75431.9,269638.0,-0.0236,-0.0283,-0.0193,1617499.6,1601635.0,1633750.7,837716.8,2989412.6,7426.7
Texas,2020-08-02,142367.5,137707.8,146851.5,73676.8,263303.8,-0.0247,-0.0293,-0.02,1637180.0,1621100.9,1653599.7,847909.4,3025784.6,7641.6
Texas,2020-08-03,138692.7,133584.4,143654.3,71758.7,256564.4,-0.0261,-0.031,-0.0214,1656194.8,1639899.3,1672808.7,857757.0,3060927.2,7855.9
Texas,2020-08-04,135151.8,130357.6,139974.1,69932.1,250012.9,-0.0272,-0.0322,-0.0219,1674706.7,1658339.4,1691540.7,867345.4,3095141.4,8070.9
Texas,2020-08-05,131429.5,126821.8,135886.2,68007.7,243103.9,-0.0276,-0.0324,-0.0224,1692742.9,1675995.0,1709747.8,876684.9,3128475.1,8285.8
Texas,2020-08-06,127923.1,123580.7,132578.9,66197.3,236650.1,-0.0276,-0.0328,-0.0228,1710343.4,1693446.4,1727473.3,885800.5,3161002.1,8500.3
Texas,2020-08-07,123596.2,118781.0,128216.6,63939.5,228658.5,-0.0274,-0.0329,-0.0224,1727520.6,1710495.9,1744872.6,894697.0,3192749.9,8713.4
Texas,2020-08-08,120327.3,116262.7,125119.9,62267.3,222643.2,-0.0268,-0.0317,-0.0222,1744337.1,1727153.0,1761740.0,903406.5,3223826.2,8924.7
Texas,2020-08-09,117235.5,112702.5,121625.6,60650.1,216891.6,-0.0259,-0.0312,-0.0213,1760810.8,1743431.9,1778277.9,911938.1,3254269.3,9133.5
Texas,2020-08-10,114402.7,110042.1,118771.7,59186.6,211660.0,-0.0246,-0.03,-0.0195,1776919.7,1759432.3,1794656.9,920281.4,3284044.6,9339.3
Texas,2020-08-11,111652.0,107544.3,116153.8,57768.1,206597.3,-0.0232,-0.029,-0.0179,1792723.1,1775023.8,1810502.9,928465.7,3313248.5,9542.3
Texas,2020-08-12,109307.2,105044.7,113433.9,56547.3,202227.5,-0.0223,-0.0278,-0.0173,1808191.7,1790376.6,1826122.6,936477.3,3341836.8,9745.4
Texas,2020-08-13,107079.0,102685.9,110999.2,55387.4,198092.2,-0.0217,-0.0269,-0.0163,1823334.0,1805424.7,1841427.5,944320.1,3369822.8,9948.6
Texas,2020-08-14,104708.3,100580.6,108892.2,54166.8,193744.6,-0.0213,-0.0272,-0.0158,1838156.8,1820129.4,1856331.5,951997.1,3397215.8,10151.2
Texas,2020-08-15,102721.9,98462.4,106734.0,53132.1,190058.8,-0.0208,-0.0267,-0.0152,1852713.9,1834543.9,1871006.6,959536.4,3424118.9,10352.7
Texas,2020-08-16,100545.5,96651.9,104786.5,52015.6,186068.1,-0.0203,-0.0256,-0.0141,1867041.7,1848720.2,1885457.5,966956.8,3450598.6,10551.3
Texas,2020-08-17,98425.3,94159.5,102462.2,50903.1,182130.9,-0.0184,-0.0238,-0.0126,1881358.3,1862938.8,1899802.9,974371.8,3477054.7,10747.2
Texas,2020-08-18,96348.2,92268.0,100376.3,49832.4,178296.4,-0.0165,-0.0221,-0.0105,1895474.9,1876876.1,1914179.2,981682.6,3503148.0,10939.3
Texas,2020-08-19,94620.9,90758.6,98251.7,48944.0,175063.0,-0.0156,-0.0215,-0.01,1909402.8,1890690.8,1928185.0,988896.2,3528887.4,11128.1
Texas,2020-08-20,93131.1,89173.0,97657.9,48167.9,172423.5,-0.0146,-0.0209,-0.0092,1923114.9,1904302.3,1941949.1,995998.0,3554227.0,11313.1
Texas,2020-08-21,93057.7,89160.4,96894.5,48132.0,172200.9,-0.0137,-0.0196,-0.0078,1936621.6,1917737.4,1955556.2,1002993.7,3579188.7,11494.5
Texas,2020-08-22,91757.9,88027.3,95482.3,47463.6,169788.8,-0.0133,-0.0187,-0.0074,1949881.9,1930908.5,1968936.1,1009861.7,3603695.5,11672.0
Texas,2020-08-23,90531.6,86636.7,94255.2,46821.7,167525.2,-0.0135,-0.0191,-0.0075,1962902.3,1943805.3,1982153.2,1016605.1,3627761.4,11845.2
Texas,2020-08-24,89128.1,85395.2,92792.3,46099.5,164928.0,-0.0145,-0.0212,-0.0084,1975765.3,1956519.1,1995126.1,1023266.8,3651533.9,12014.4
Texas,2020-08-25,87793.8,84178.5,91671.6,45411.5,162491.2,-0.0152,-0.0216,-0.009,1988472.8,1969045.2,2007954.3,1029847.7,3675019.3,12179.3
Texas,2020-08-26,86191.7,82545.3,89856.5,44579.4,159508.7,-0.0148,-0.021,-0.0084,2001046.2,1981434.4,2020690.0,1036359.0,3698258.0,12339.9
Texas,2020-08-27,84632.9,80557.5,88346.6,43754.4,156637.9,-0.0142,-0.0196,-0.0079,2013499.3,1993688.7,2033200.3,1042808.0,3721271.5,12496.1
Texas,2020-08-28,83609.4,79825.8,87246.4,43234.8,154739.8,-0.0131,-0.0191,-0.0071,2025872.6,2005936.7,2045738.9,1049216.2,3744140.7,12648.2
Texas,2020-08-29,82599.0,78723.5,86404.9,42707.0,152896.5,-0.0117,-0.0173,-0.0058,2038156.3,2018188.1,2058163.5,1055578.7,3766843.6,12795.1
Texas,2020-08-30,81726.7,78129.1,85086.0,42265.0,151231.9,-0.0101,-0.016,-0.0039,2050353.0,2030124.6,2070417.2,1061894.4,3789383.2,12938.1
Texas,2020-08-31,80945.1,77436.9,84650.1,41862.8,149831.9,-0.0096,-0.0156,-0.0026,2062360.3,2042086.3,2082453.4,1068113.7,3811572.0,13077.4
Texas,2020-09-01,80426.9,77115.8,83990.0,41601.0,148857.7,-0.0094,-0.0152,-0.0033,2074290.6,2053890.4,2094499.7,1074292.4,3833621.1,13213.4
Texas,2020-09-02,79844.0,76263.9,83256.3,41288.9,147763.4,-0.0088,-0.015,-0.0023,2086129.8,2065514.6,2106386.5,1080423.2,3855499.9,13346.1
Texas,2020-09-03,79278.3,75597.6,82918.9,40991.5,146748.1,-0.0084,-0.0145,-0.0019,2097896.0,2077174.1,2118223.9,1086517.1,3877244.4,13476.0
Texas,2020-09-04,78047.6,74535.4,81604.4,40359.5,144466.5,-0.0083,-0.0143,-0.0021,2109555.8,2088861.0,2129991.0,1092556.9,3898793.5,13603.3
Texas,2020-09-05,77546.7,74174.6,80937.9,40104.8,143521.3,-0.0084,-0.0146,-0.0023,2121147.3,2100289.8,2141761.5,1098559.9,3920218.3,13727.7
Texas,2020-09-06,76955.1,73539.8,80644.0,39796.3,142468.1,-0.0081,-0.014,-0.0016,2132686.2,2111732.6,2153410.3,1104536.1,3941544.1,13849.8
Texas,2020-09-07,76480.1,73001.7,80099.6,39547.5,141582.5,-0.0073,-0.0136,-0.0008,2144142.1,2123075.3,2165098.1,1110469.2,3962719.9,13969.3
Texas,2020-09-08,75789.1,72338.5,79454.4,39190.1,140314.0,-0.0067,-0.0129,-0.0002,2155520.3,2134387.8,2176478.3,1116362.5,3983745.5,14086.3
Texas,2020-09-09,75344.4,72036.2,78722.0,38964.7,139455.7,-0.0066,-0.0131,-0.0001,2166834.7,2145555.3,2188009.1,1122222.0,4004659.4,14200.8
Texas,2020-09-10,75003.2,71397.1,78404.9,38776.2,138829.3,-0.0064,-0.013,-0.0001,2178094.0,2156644.9,2199368.4,1128052.8,4025468.0,14313.3
Texas,2020-09-11,74463.4,71241.4,77984.5,38510.9,137848.9,-0.0067,-0.0136,-0.0001,2189193.8,2167700.0,2210437.8,1133802.0,4045978.3,14424.0
Texas,2020-09-12,73958.2,70370.3,77731.0,38234.6,136951.5,-0.0077,-0.0147,-0.0013,2200131.6,2178483.6,2221554.2,1139466.4,4066195.0,14534.6
Texas,2020-09-13,73543.7,70084.1,77156.5,38024.6,136164.4,-0.0091,-0.0159,-0.0029,2210891.2,2189178.2,2232395.0,1145039.2,4086080.0,14643.7
Texas,2020-09-14,73185.3,69917.7,76760.7,37846.1,135498.1,-0.0109,-0.0179,-0.0044,2221435.0,2199641.5,2243047.4,1150500.1,4105566.7,14751.3
Texas,2020-09-15,72148.9,68549.6,75610.4,37295.1,133570.7,-0.0127,-0.0192,-0.0062,2231780.2,2209963.1,2253561.0,1155858.6,4124688.1,14857.2
Texas,2020-09-16,71095.2,67774.1,74679.2,36759.6,131643.9,-0.0142,-0.0212,-0.007,2241982.5,2220042.5,2263852.0,1161142.3,4143543.3,14961.5
Texas,2020-09-17,69937.9,66675.6,73089.5,36161.5,129451.0,-0.0153,-0.0223,-0.0086,2252059.9,2230089.2,2274027.3,1166362.0,4162168.0,15064.0
Texas,2020-09-18,68534.5,65233.4,71754.4,35431.6,126870.3,-0.0155,-0.0221,-0.009,2262036.9,2240017.0,2284096.1,1171529.6,4180607.1,15164.6
Texas,2020-09-19,67243.4,63954.6,70811.8,34762.1,124537.3,-0.0149,-0.0215,-0.0079,2271909.1,2249744.2,2294021.5,1176642.0,4198851.1,15263.9
Texas,2020-09-20,66315.0,63094.6,69676.5,34283.1,122795.1,-0.0142,-0.0212,-0.0072,2281680.9,2259371.1,2303912.0,1181702.6,4216911.6,15362.1
Texas,2020-09-21,65503.1,62469.7,68683.2,33869.3,121272.4,-0.0128,-0.0195,-0.0055,2291380.9,2269023.1,2313796.2,1186726.7,4234841.5,15459.3
Texas,2020-09-22,64851.1,61619.3,68265.7,33522.9,120102.8,-0.011,-0.0183,-0.0039,2301020.5,2278566.7,2323551.7,1191719.1,4252657.7,15555.5
Texas,2020-09-23,64168.8,60911.4,67291.4,33167.6,118803.0,-0.0095,-0.0164,-0.003,2310602.3,2288046.2,2333167.6,1196681.5,4270364.7,15651.1
Texas,2020-09-24,63516.8,60403.4,66908.6,32835.3,117638.6,-0.0084,-0.0155,-0.0014,2320141.0,2297552.6,2342767.1,1201622.1,4287992.6,15746.0
Texas,2020-09-25,63050.4,59794.1,66380.1,32587.1,116769.4,-0.0069,-0.0139,-0.0001,2329709.5,2307068.3,2352504.4,1206578.1,4305679.0,15840.2
Texas,2020-09-26,62657.4,59258.8,65812.2,32376.7,116019.4,-0.0048,-0.0118,0.002,2339339.8,2316578.5,2362099.1,1211565.5,4323473.6,15932.9
Texas,2020-09-27,62281.7,58905.0,65089.2,32182.7,115279.9,-0.002,-0.0091,0.005,2349081.0,2326158.0,2371903.3,1216610.1,4341476.0,16025.1
Texas,2020-09-28,62001.1,59085.1,65393.0,32056.7,114843.6,0.0019,-0.0049,0.0095,2359066.1,2336063.3,2382066.0,1221781.5,4359932.3,16116.6
Texas,2020-09-29,62195.4,59220.6,65344.7,32155.2,115166.4,0.0063,-0.0014,0.0136,2369291.7,2346090.7,2392420.9,1227076.7,4378831.7,16207.5
Texas,2020-09-30,62597.0,59364.7,65508.5,32352.8,115874.9,0.0101,0.0029,0.0171,2379695.9,2356491.6,2402924.1,1232465.9,4398060.3,16297.6
Texas,2020-10-01,63318.1,60245.9,66639.2,32733.9,117261.9,0.0132,0.0061,0.0202,2390267.6,2366998.9,2413587.3,1237941.4,4417598.2,16387.1
Texas,2020-10-02,64902.9,61722.9,68301.9,33551.9,120196.1,0.0156,0.0088,0.0224,2401013.3,2377588.8,2424384.4,1243506.3,4437456.4,16476.3
Texas,2020-10-03,66466.1,63145.3,69459.5,34357.3,123024.6,0.0175,0.0106,0.0241,2411961.0,2388490.6,2435475.2,1249176.7,4457690.6,16564.8
Texas,2020-10-04,67627.7,64310.0,71012.2,34960.3,125219.8,0.0189,0.0121,0.0256,2423131.3,2399648.4,2446808.4,1254962.6,4478336.6,16652.7
Texas,2020-10-05,68715.9,65472.7,72077.1,35528.1,127223.9,0.0198,0.0127,0.0258,2434613.8,2410974.9,2458377.3,1260909.1,4499557.3,16740.1
Texas,2020-10-06,69847.3,66301.0,73011.0,36102.7,129285.2,0.0198,0.0127,0.0267,2446347.4,2422583.5,2470255.8,1266986.0,4521243.8,16827.1
Texas,2020-10-07,71160.0,67933.2,74369.0,36796.9,131713.2,0.0201,0.0134,0.0267,2458366.6,2434459.5,2482243.6,1273210.7,4543453.0,16912.8
Texas,2020-10-08,72606.6,69508.6,75824.8,37552.1,134383.8,0.0212,0.0145,0.0284,2470682.2,2446674.5,2494600.4,1279589.2,4566211.9,16997.3
Texas,2020-10-09,74636.2,71301.0,78224.3,38596.3,138176.5,0.0223,0.0161,0.029,2483285.4,2459143.7,2507332.7,1286116.4,4589504.9,17080.4
Texas,2020-10-10,76268.5,72596.3,79972.9,39430.1,141203.5,0.023,0.0169,0.0297,2496163.1,2471904.6,2520467.6,1292785.9,4613308.6,17161.9
Texas,2020-10-11,78125.3,74618.3,81611.9,40400.0,144601.0,0.0232,0.0171,0.0295,2509309.1,2484935.9,2533666.4,1299594.5,4637602.3,17241.8
Texas,2020-10-12,80051.2,76227.4,83763.7,41387.0,148183.6,0.0226,0.0167,0.0284,2522704.2,2498281.3,2547221.3,1306532.5,4662359.5,17320.6
Texas,2020-10-13,81921.0,78046.1,85842.3,42355.2,151660.9,0.0219,0.0158,0.0278,2536365.7,2511729.3,2561030.8,1313607.3,4687608.6,17398.5
Texas,2020-10-14,83704.4,80263.8,87467.9,43296.5,154930.9,0.0217,0.0159,0.0278,2550349.5,2525594.0,2575166.9,1320849.8,4713453.3,17475.6
Texas,2020-10-15,85449.0,81700.6,89026.3,44190.5,158127.5,0.0217,0.0155,0.0275,2564686.0,2539861.9,2589604.9,1328275.3,4739948.3,17551.8
Texas,2020-10-16,87068.3,83362.1,90877.2,45032.0,161144.0,0.0217,0.0154,0.0274,2579365.3,2554309.2,2604417.2,1335877.2,4767077.7,17627.3
Texas,2020-10-17,88799.9,85143.1,92777.2,45931.9,164360.3,0.022,0.0158,0.028,2594411.3,2569382.0,2619585.0,1343671.0,4794884.5,17702.3
Texas,2020-10-18,90894.3,87213.7,94789.3,47017.4,168215.0,0.0226,0.0168,0.0284,2609839.3,2584614.0,2635101.4,1351661.0,4823396.1,17776.7
Texas,2020-10-19,93187.3,89143.0,97130.9,48194.0,172452.6,0.0225,0.0169,0.0285,2625481.9,2600107.7,2650881.9,1359762.4,4852305.8,17850.8
Texas,2020-10-20,95415.5,91097.4,99433.3,49339.7,176573.7,0.0221,0.0158,0.0277,2641412.8,2615884.4,2667087.5,1368013.2,4881752.1,17924.5
Texas,2020-10-21,97799.1,93683.7,101832.5,50583.7,180974.9,0.0213,0.0152,0.0264,2657577.6,2631793.2,2683232.4,1376384.3,4911622.1,17998.4
Texas,2020-10-22,100282.1,96438.9,104446.3,51880.6,185572.9,0.0198,0.014,0.0254,2673937.0,2648073.6,2699801.3,1384857.6,4941858.3,18072.8
Texas,2020-10-23,101676.9,97356.3,105902.0,52587.9,188154.3,0.0181,0.0126,0.024,2690504.4,2664463.5,2716548.9,1393437.9,4972478.0,18148.0
Texas,2020-10-24,103551.0,99420.8,107596.3,53566.5,191592.9,0.0166,0.0111,0.0222,2707329.5,2681247.7,2733412.8,1402152.7,5003570.0,18225.2
Texas,2020-10-25,105071.0,100925.0,109117.4,54354.3,194398.9,0.0152,0.0097,0.0205,2724409.1,2698195.6,2750655.2,1410998.7,5035135.7,18304.2
Texas,2020-10-26,106336.3,102392.0,110790.9,55016.8,196780.7,0.0144,0.0085,0.0198,2741699.2,2715231.4,2768172.4,1419952.7,5067092.3,18384.6
Texas,2020-10-27,107687.9,103519.3,111960.2,55710.6,199254.4,0.0139,0.0086,0.0196,2759212.6,2732683.6,2785810.1,1429023.9,5099458.5,18466.2
Texas,2020-10-28,109363.3,105157.7,113490.4,56578.3,202331.2,0.0134,0.0084,0.0192,2776954.5,2750151.5,2803629.5,1438211.9,5132245.7,18549.2
Texas,2020-10-29,111017.2,106762.7,115391.5,57434.4,205411.3,0.0132,0.0078,0.0185,2794887.8,2767958.5,2821827.4,1447500.0,5165391.8,18633.8
Texas,2020-10-30,112386.1,108157.2,116672.7,58145.0,207928.4,0.013,0.0075,0.018,2813013.7,2786061.8,2840205.0,1456888.8,5198893.5,18720.1
Texas,2020-10-31,113837.0,109534.0,118131.4,58895.1,210607.7,0.0122,0.0069,0.0176,2831267.8,2804015.8,2858523.3,1466341.8,5232626.8,18808.8
Texas,2020-11-01,115322.5,110980.3,119542.3,59664.1,213342.1,0.0111,0.0055,0.0167,2849662.1,2822132.7,2877200.6,1475867.6,5266625.4,18899.5
Texas,2020-11-02,116566.1,112162.2,120896.6,60307.1,215649.7,0.0105,0.0053,0.0156,2868269.7,2840714.6,2895902.6,1485505.9,5301012.7,18992.3
Texas,2020-11-03,117818.4,113410.2,122317.3,60956.3,217979.5,0.0107,0.0056,0.0161,2887182.8,2859458.8,2914984.0,1495301.3,5335966.8,19087.5
Texas,2020-11-04,118651.8,114404.2,122946.1,61393.3,219496.4,0.0115,0.0063,0.0165,2906471.4,2878450.7,2934314.7,1505290.1,5371610.9,19184.8
Texas,2020-11-05,119563.0,114734.4,124017.3,61847.4,221195.2,0.0127,0.0073,0.0175,2926166.4,2897933.4,2954109.3,1515490.2,5408007.9,19284.3
Texas,2020-11-06,120949.1,116567.8,125458.2,62580.5,223760.0,0.014,0.0089,0.0186,2946234.9,2917769.1,2974439.0,1525883.6,5445099.5,19385.9
Texas,2020-11-07,122935.5,118239.7,127481.7,63600.8,227430.9,0.0152,0.0102,0.0206,2966624.9,2937887.5,2994903.2,1536443.2,5482779.9,19489.4
Texas,2020-11-08,125375.3,120737.0,130003.2,64867.7,231943.7,0.0164,0.0117,0.0217,2987351.0,2958547.8,3015966.8,1547178.5,5521089.0,19594.9
Texas,2020-11-09,128018.1,123403.2,132058.1,66238.7,236765.7,0.0174,0.0124,0.0224,3008416.0,2979339.5,3037166.1,1558087.7,5560018.4,19702.9
Texas,2020-11-10,130444.9,126156.9,135287.2,67506.2,241325.3,0.0178,0.0129,0.0227,3029845.0,3000596.4,3058754.9,1569186.2,5599621.3,19813.7
Texas,2020-11-11,132534.9,127964.8,137409.0,68581.9,245187.0,0.0175,0.0126,0.0221,3051581.6,3022178.2,3080695.3,1580444.3,5639793.8,19927.1
Texas,2020-11-12,134719.9,129910.7,139085.4,69707.8,249171.0,0.0167,0.0121,0.0218,3073655.7,3044132.7,3102919.8,1591877.4,5680588.4,20043.4
Texas,2020-11-13,136922.2,132158.1,141222.5,70850.9,253231.8,0.0161,0.0117,0.0205,3096099.8,3066348.4,3125501.3,1603501.3,5722066.5,20162.5
Texas,2020-11-14,139288.6,134823.7,143830.5,72086.0,257623.7,0.0161,0.0111,0.0208,3118935.3,3088890.6,3148570.1,1615327.5,5764270.3,20283.4
Texas,2020-11-15,141288.0,136441.9,145981.0,73112.0,261329.7,0.0161,0.0113,0.0209,3142105.5,3111780.3,3171896.1,1627327.1,5807090.7,20406.5
Texas,2020-11-16,143481.6,139085.0,147907.2,74261.2,265355.9,0.0159,0.0114,0.0205,3165660.4,3135098.4,3195657.1,1639526.4,5850623.3,20531.3
Texas,2020-11-17,145886.9,140856.4,150814.0,75491.0,269843.8,0.0155,0.0113,0.0198,3189453.8,3158703.5,3219674.3,1651849.5,5894597.1,20657.7
Texas,2020-11-18,148430.3,143518.8,153497.6,76812.9,274553.6,0.0142,0.0093,0.0186,3213327.6,3182346.0,3243777.4,1664214.0,5938719.6,20785.7
Texas,2020-11-19,150606.7,145311.1,155621.9,77930.4,278567.1,0.0124,0.008,0.0171,3237238.0,3206021.6,3267987.2,1676597.4,5982911.6,20915.7
Texas,2020-11-20,153106.9,147911.6,158256.5,79229.5,283196.5,0.0104,0.0059,0.0148,3261220.1,3229717.4,3292050.8,1689017.5,6027230.0,21047.7
Texas,2020-11-21,154657.2,149790.2,159224.5,80042.0,286006.4,0.0085,0.0034,0.0133,3285282.5,3253417.0,3316276.7,1701478.7,6071699.3,21181.2
Texas,2020-11-22,155179.7,149722.0,160141.5,80296.6,287006.2,0.0066,0.0021,0.0112,3309414.8,3277495.8,3340667.7,1713978.4,6116300.2,21316.5
Texas,2020-11-23,155417.2,150558.9,160449.1,80436.2,287451.2,0.005,0.0006,0.0092,3333655.9,3301367.1,3365189.6,1726532.1,6161103.0,21453.6
